0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.127405,-3.011567,-7.695126
0.020000,0.001211,-0.000595,-0.001521,0.120372,-0.059162,-0.151169,5.909761,-2.904597,-7.421797
0.040000,0.004786,-0.002352,-0.006010,0.236390,-0.116184,-0.296872,5.692117,-2.797626,-7.148467
0.060000,0.010638,-0.005228,-0.013359,0.348056,-0.171067,-0.437108,5.474472,-2.690656,-6.875138
0.080000,0.018679,-0.009181,-0.023458,0.455369,-0.223810,-0.571877,5.256828,-2.583686,-6.601808
0.100000,0.028823,-0.014166,-0.036198,0.558329,-0.274414,-0.701180,5.039184,-2.476715,-6.328479
0.120000,0.040983,-0.020143,-0.051469,0.656937,-0.322879,-0.825017,4.821539,-2.369745,-6.055149
0.140000,0.055072,-0.027067,-0.069162,0.751191,-0.369204,-0.943386,4.603895,-2.262775,-5.781820
0.160000,0.071002,-0.034897,-0.089168,0.841092,-0.413390,-1.056289,4.386251,-2.155804,-5.508491
0.180000,0.088686,-0.043589,-0.111377,0.926641,-0.455436,-1.163726,4.168606,-2.048834,-5.235161
0.200000,0.108038,-0.053100,-0.135681,1.007837,-0.495343,-1.265696,3.950962,-1.941864,-4.961832
0.220000,0.128971,-0.063388,-0.161969,1.084680,-0.533111,-1.362199,3.733318,-1.834893,-4.688502
0.240000,0.151397,-0.074410,-0.190132,1.157169,-0.568739,-1.453236,3.515673,-1.727923,-4.415173
0.260000,0.175229,-0.086123,-0.220062,1.225306,-0.602228,-1.538806,3.298029,-1.620953,-4.141843
0.280000,0.200380,-0.098485,-0.251648,1.289091,-0.633577,-1.618910,3.080385,-1.513982,-3.868514
0.300000,0.226763,-0.111452,-0.284782,1.348522,-0.662787,-1.693547,2.862741,-1.407012,-3.595184
0.320000,0.254292,-0.124982,-0.319353,1.403600,-0.689857,-1.762717,2.645096,-1.300042,-3.321855
0.340000,0.282878,-0.139032,-0.355254,1.454326,-0.714788,-1.826421,2.427452,-1.193071,-3.048526
0.360000,0.312436,-0.153559,-0.392374,1.500698,-0.737580,-1.884658,2.209808,-1.086101,-2.775196
0.380000,0.342877,-0.168521,-0.430604,1.542718,-0.758233,-1.937429,1.992163,-0.979131,-2.501867
0.400000,0.374115,-0.183875,-0.469834,1.580385,-0.776745,-1.984733,1.774519,-0.872160,-2.228537
0.420000,0.406064,-0.199577,-0.509957,1.613699,-0.793119,-2.026570,1.556875,-0.765190,-1.955208
0.440000,0.438634,-0.215585,-0.550861,1.642660,-0.807353,-2.062941,1.339230,-0.658220,-1.681878
0.460000,0.471741,-0.231857,-0.592438,1.667268,-0.819448,-2.093845,1.121586,-0.551249,-1.408549
0.480000,0.505296,-0.248349,-0.634578,1.687523,-0.829403,-2.119283,0.903942,-0.444279,-1.135219
0.500000,0.539213,-0.265018,-0.677173,1.703426,-0.837219,-2.139254,0.686297,-0.337309,-0.861890
0.520000,0.573404,-0.281823,-0.720112,1.714975,-0.842895,-2.153759,0.468653,-0.230338,-0.588560
