0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.127406,-1.377221,-6.395109
0.020000,0.001211,-0.000272,-0.001264,0.120372,-0.027055,-0.125631,5.909762,-1.328302,-6.167956
0.040000,0.004786,-0.001076,-0.004995,0.236390,-0.053132,-0.246718,5.692117,-1.279383,-5.940803
0.060000,0.010638,-0.002391,-0.011102,0.348056,-0.078231,-0.363263,5.474473,-1.230465,-5.713649
0.080000,0.018679,-0.004198,-0.019495,0.455369,-0.102351,-0.475264,5.256829,-1.181546,-5.486496
0.100000,0.028823,-0.006478,-0.030083,0.558330,-0.125492,-0.582723,5.039184,-1.132627,-5.259343
0.120000,0.040983,-0.009212,-0.042774,0.656937,-0.147656,-0.685638,4.821540,-1.083709,-5.032190
0.140000,0.055072,-0.012378,-0.057478,0.751191,-0.168841,-0.784010,4.603896,-1.034790,-4.805037
0.160000,0.071002,-0.015959,-0.074104,0.841093,-0.189047,-0.877839,4.386251,-0.985871,-4.577884
0.180000,0.088686,-0.019934,-0.092561,0.926641,-0.208276,-0.967126,4.168607,-0.936953,-4.350731
0.200000,0.108038,-0.024283,-0.112759,1.007837,-0.226525,-1.051869,3.950962,-0.888034,-4.123578
0.220000,0.128971,-0.028988,-0.134606,1.084680,-0.243797,-1.132069,3.733318,-0.839116,-3.896425
0.240000,0.151397,-0.034029,-0.158011,1.157170,-0.260090,-1.207726,3.515674,-0.790197,-3.669272
0.260000,0.175229,-0.039385,-0.182884,1.225307,-0.275405,-1.278840,3.298029,-0.741278,-3.442119
0.280000,0.200380,-0.045038,-0.209134,1.289091,-0.289741,-1.345410,3.080385,-0.692360,-3.214966
0.300000,0.226763,-0.050968,-0.236670,1.348522,-0.303099,-1.407438,2.862741,-0.643441,-2.987813
0.320000,0.254292,-0.057156,-0.265402,1.403600,-0.315479,-1.464923,2.645096,-0.594522,-2.760660
0.340000,0.282878,-0.063581,-0.295237,1.454326,-0.326880,-1.517865,2.427452,-0.545604,-2.533507
0.360000,0.312436,-0.070224,-0.326086,1.500698,-0.337303,-1.566263,2.209808,-0.496685,-2.306353
0.380000,0.342877,-0.077066,-0.357857,1.542718,-0.346748,-1.610119,1.992163,-0.447766,-2.079200
0.400000,0.374115,-0.084088,-0.390460,1.580385,-0.355214,-1.649431,1.774519,-0.398848,-1.852047
0.420000,0.406064,-0.091268,-0.423804,1.613699,-0.362701,-1.684201,1.556874,-0.349929,-1.624894
0.440000,0.438634,-0.098589,-0.457798,1.642660,-0.369211,-1.714427,1.339230,-0.301010,-1.397741
0.460000,0.471741,-0.106030,-0.492351,1.667268,-0.374742,-1.740110,1.121586,-0.252092,-1.170588
0.480000,0.505296,-0.113572,-0.527372,1.687523,-0.379295,-1.761250,0.903941,-0.203173,-0.943435
0.500000,0.539213,-0.121196,-0.562771,1.703426,-0.382869,-1.777848,0.686297,-0.154255,-0.716282
0.520000,0.573404,-0.128881,-0.598456,1.714975,-0.385465,-1.789902,0.468653,-0.105336,-0.489129
0.540000,0.607783,-0.136608,-0.634337,1.722172,-0.387082,-1.797413,0.251008,-0.056417,-0.261976
0.560000,0.642262,-0.144357,-0.670322,1.725016,-0.387721,-1.800381,0.033364,-0.007499,-0.034823
0.580000,0.676754,-0.152110,-0.706322,1.723506,-0.387382,-1.798806,-0.184281,0.041420,0.192330
0.600000,0.711173,-0.159846,-0.742244,1.717644,-0.386065,-1.792688,-0.401925,0.090339,0.419483
0.620000,0.745431,-0.167546,-0.777999,1.707429,-0.383769,-1.782026,-0.619569,0.139257,0.646636
0.640000,0.779441,-0.175190,-0.813495,1.692862,-0.380494,-1.766822,-0.837214,0.188176,0.873790
0.660000,0.813117,-0.182759,-0.848641,1.673941,-0.376242,-1.747075,-1.054858,0.237095,1.100943
0.680000,0.846370,-0.190234,-0.883348,1.650667,-0.371010,-1.722784,-1.272502,0.286013,1.328096
0.700000,0.879114,-0.197593,-0.917522,1.623041,-0.364801,-1.693951,-1.490147,0.334932,1.555249
0.720000,0.911263,-0.204819,-0.951075,1.591061,-0.357613,-1.660574,-1.707791,0.383851,1.782402
0.740000,0.942728,-0.211891,-0.983915,1.554729,-0.349447,-1.622655,-1.925436,0.432769,2.009555
0.760000,0.973423,-0.218790,-1.015951,1.514044,-0.340302,-1.580192,-2.143080,0.481688,2.236708
0.780000,1.003261,-0.225497,-1.047093,1.469006,-0.330180,-1.533187,-2.360724,0.530607,2.463861
0.800000,1.032154,-0.231991,-1.077248,1.419615,-0.319078,-1.481638,-2.578369,0.579525,2.691014
0.820000,1.060016,-0.238253,-1.106328,1.365871,-0.306998,-1.425546,-2.796013,0.628444,2.918167
0.840000,1.086760,-0.244264,-1.134240,1.307774,-0.293940,-1.364911,-3.013657,0.677362,3.145320
0.860000,1.112298,-0.250005,-1.160894,1.245325,-0.279904,-1.299733,-3.231302,0.726281,3.372473
0.880000,1.136544,-0.255454,-1.186199,1.178522,-0.264889,-1.230012,-3.448946,0.775200,3.599626
0.900000,1.159410,-0.260594,-1.210064,1.107367,-0.248896,-1.155748,-3.666590,0.824118,3.826779
0.920000,1.180809,-0.265403,-1.232399,1.031859,-0.231924,-1.076941,-3.884235,0.873037,4.053932
0.940000,1.200655,-0.269864,-1.253111,0.951998,-0.213975,-0.993591,-4.101879,0.921956,4.281086
0.960000,1.218860,-0.273956,-1.272112,0.867784,-0.195046,-0.905698,-4.319524,0.970874,4.508239
0.980000,1.235338,-0.277659,-1.289309,0.779217,-0.175140,-0.813261,-4.537168,1.019793,4.735392
1.000000,1.250000,-0.280955,-1.304612,0.686297,-0.154255,-0.716282,-4.754812,1.068712,4.962545
1.020000,1.262791,-0.283830,-1.317962,0.593612,-0.133422,-0.619548,-4.513657,1.014508,4.710855
1.040000,1.273777,-0.286299,-1.329428,0.505751,-0.113674,-0.527848,-4.272502,0.960305,4.459165
1.060000,1.283053,-0.288384,-1.339109,0.422712,-0.095010,-0.441181,-4.031347,0.906102,4.207475
1.080000,1.290717,-0.290107,-1.347108,0.344497,-0.077430,-0.359549,-3.790192,0.851899,3.955785
1.100000,1.296865,-0.291489,-1.353525,0.271104,-0.060934,-0.282950,-3.549038,0.797695,3.704095
1.120000,1.301594,-0.292551,-1.358460,0.202535,-0.045522,-0.211385,-3.307883,0.743492,3.452405
1.140000,1.304999,-0.293317,-1.362014,0.138789,-0.031194,-0.144854,-3.066728,0.689289,3.200715
1.160000,1.307177,-0.293806,-1.364288,0.079866,-0.017951,-0.083356,-2.825573,0.635086,2.949025
1.180000,1.308226,-0.294042,-1.365382,0.025766,-0.005791,-0.026893,-2.584418,0.580883,2.697335
1.200000,1.308240,-0.294045,-1.365397,-0.023511,0.005285,0.024537,-2.343263,0.526679,2.445645
1.220000,1.307317,-0.293838,-1.364434,-0.067964,0.015276,0.070933,-2.102108,0.472476,2.193955
1.240000,1.305554,-0.293441,-1.362593,-0.107595,0.024184,0.112295,-1.860953,0.418273,1.942265
1.260000,1.303046,-0.292878,-1.359976,-0.142402,0.032007,0.148624,-1.619798,0.364070,1.690574
1.280000,1.299890,-0.292168,-1.356682,-0.172387,0.038746,0.179918,-1.378643,0.309866,1.438884
1.300000,1.296182,-0.291335,-1.352812,-0.197548,0.044402,0.206179,-1.137488,0.255663,1.187194
