0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.127404,-0.000001,-9.803847
0.020000,0.001211,-0.000000,-0.001938,0.120372,-0.000000,-0.192595,5.909760,-0.000001,-9.455617
0.040000,0.004786,-0.000000,-0.007657,0.236390,-0.000000,-0.378225,5.692116,-0.000001,-9.107386
0.060000,0.010638,-0.000000,-0.017020,0.348056,-0.000000,-0.556890,5.474471,-0.000001,-8.759155
0.080000,0.018679,-0.000000,-0.029887,0.455369,-0.000000,-0.728591,5.256827,-0.000001,-8.410924
0.100000,0.028823,-0.000000,-0.046117,0.558329,-0.000000,-0.893327,5.039183,-0.000001,-8.062693
0.120000,0.040983,-0.000000,-0.065573,0.656937,-0.000000,-1.051099,4.821539,-0.000000,-7.714462
0.140000,0.055072,-0.000000,-0.088115,0.751191,-0.000000,-1.201906,4.603894,-0.000000,-7.366231
0.160000,0.071002,-0.000000,-0.113603,0.841092,-0.000000,-1.345748,4.386250,-0.000000,-7.018001
0.180000,0.088686,-0.000000,-0.141898,0.926641,-0.000000,-1.482626,4.168606,-0.000000,-6.669770
0.200000,0.108038,-0.000000,-0.172862,1.007837,-0.000000,-1.612539,3.950962,-0.000000,-6.321539
0.220000,0.128971,-0.000000,-0.206353,1.084679,-0.000000,-1.735487,3.733317,-0.000000,-5.973308
0.240000,0.151397,-0.000000,-0.242235,1.157169,-0.000000,-1.851471,3.515673,-0.000000,-5.625077
0.260000,0.175229,-0.000000,-0.280366,1.225306,-0.000000,-1.960490,3.298029,-0.000000,-5.276846
0.280000,0.200380,-0.000000,-0.320608,1.289090,-0.000000,-2.062545,3.080385,-0.000000,-4.928616
0.300000,0.226763,-0.000000,-0.362821,1.348522,-0.000000,-2.157635,2.862740,-0.000000,-4.580385
0.320000,0.254292,-0.000000,-0.406867,1.403600,-0.000000,-2.245760,2.645096,-0.000000,-4.232154
0.340000,0.282878,-0.000000,-0.452605,1.454326,-0.000000,-2.326921,2.427452,0.000000,-3.883923
0.360000,0.312436,-0.000000,-0.499897,1.500698,-0.000000,-2.401117,2.209808,0.000000,-3.535692
0.380000,0.342877,-0.000000,-0.548603,1.542718,-0.000000,-2.468349,1.992163,0.000000,-3.187461
0.400000,0.374115,-0.000000,-0.598585,1.580385,-0.000000,-2.528616,1.774519,0.000000,-2.839231
0.420000,0.406063,-0.000000,-0.649702,1.613699,-0.000000,-2.581918,1.556875,0.000000,-2.491000
0.440000,0.438634,-0.000000,-0.701815,1.642660,-0.000000,-2.628256,1.339231,0.000000,-2.142769
0.460000,0.471741,-0.000000,-0.754785,1.667268,-0.000000,-2.667629,1.121586,0.000000,-1.794538
0.480000,0.505296,-0.000000,-0.808474,1.687523,-0.000000,-2.700037,0.903942,0.000000,-1.446307
0.500000,0.539213,-0.000000,-0.862740,1.703426,-0.000000,-2.725481,0.686298,0.000000,-1.098076
0.520000,0.573404,-0.000000,-0.917446,1.714975,-0.000000,-2.743960,0.468654,0.000000,-0.749845
0.540000,0.607783,-0.000000,-0.972452,1.722172,-0.000000,-2.755475,0.251009,0.000000,-0.401615
0.560000,0.642262,-0.000000,-1.027619,1.725015,-0.000000,-2.760025,0.033365,0.000000,-0.053384
0.580000,0.676754,-0.000000,-1.082807,1.723506,-0.000000,-2.757610,-0.184279,0.000001,0.294847
0.600000,0.711173,-0.000000,-1.137877,1.717644,-0.000000,-2.748231,-0.401923,0.000001,0.643078
0.620000,0.745431,-0.000000,-1.192690,1.707429,-0.000000,-2.731887,-0.619568,0.000001,0.991309
